meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.43739367837553,-0.7543272134143943,-0.22369421380320786,-0.5832781473819253,-0.7523686177538806,-0.9579691690494442,0.010665163628259755,-0.5609697749174887,-0.13621011272860217,-0.3268232365811784,-0.03565617876462479,-0.6575619503359317,-0.17682961164846167,-0.45844882075466986,-0.2404174666988319,-0.4946435960399205,0.17238605442902596,-0.672483118875442,0.04097198233690169,-0.5880606105495328,0.4047149957675063,0.0960721514526508,0.2981023039463067,0.07923436375387971,0.5237159987798798,-0.7103469647777689,-0.2843941642307426,-0.7459203381622574,-0.027753616145831134,-0.9081415043476957,0.11903958695879285,-0.8860738321660062,0.4514614569370434,-0.8491893537259583,0.10176584666147248,-0.8450285912775611,pop
-0.1203166621026166,-0.1419178330983617,0.3624370220744535,-0.031575712357094776,-0.5470478601526674,-0.6165294742983205,0.6409344570327917,-0.5298995343058859,0.5702803031711505,-0.03286385996915486,-0.41972604856814866,-0.3130234804097377,0.3418601617251656,-0.4974706387167259,-0.16340145442397763,-0.3261588507932789,0.2723323007227532,-0.6525578754768607,-0.16105551801870743,0.059575319126019544,0.49864109968990816,0.46087148623167096,-0.03055277487692108,-0.1152176902112565,0.6528290751437907,-0.35475677321999166,-0.24971325342537065,-0.09366943983666798,0.2954404730214929,-0.705097116864084,0.16056577491009802,-0.7897001281331504,0.6272409579792457,-0.4418333724399688,0.18095783655868047,-0.5457999246809492,pop
0.5100699544424803,-0.32089143536611475,0.8139507928395799,-0.4138480666326081,-0.6339275786277745,-0.9142975946462487,0.7095098998527511,-0.6752860188458158,0.8791777443124424,-0.49761572588671876,-0.6901608279733447,-0.5046992538437962,0.3794305345432485,-0.6909640265921486,0.007850839154648737,-0.4294301579542653,0.04024426704127273,-0.5711874902804448,-0.34568772644347734,-0.05128399348428281,0.22657549668828889,-0.16872604307761763,-0.21154599542521224,0.5609095341950652,0.7482113817432569,-0.2666982996124523,-0.34633482076189614,-0.33414632297245017,-0.33477255779918813,-0.5869598819766657,-0.2622769144908452,-0.7297685970232194,0.13749368625452815,-0.6199348060118759,-0.2860997304064832,-0.6778791357540979,pop
-0.2551304073622279,-0.4905555386321747,0.2043628272842115,-0.28990326839534886,-0.8506013819862104,-0.9986292788166015,0.5854528404465116,-0.4813480783808274,0.47536269606658377,-0.09006175121250526,-0.2686735505044059,-0.4648035231603187,0.39813194818776154,-0.5100772238281935,-0.12162595817078659,-0.4026393133385978,0.302416502026833,-0.5691455424159017,-0.3650118437432768,-0.27755987955943384,0.29004829631023016,-0.6511812378367526,0.10820902467640837,0.10136845659383864,0.32438181292950086,-0.2809833279862417,-0.08536679645192718,-0.44949198487389097,-0.1008042750032569,-0.8241407821412307,-0.20804622060607883,-0.7808936124118577,0.2934374467559709,-0.7642461136934985,-0.2554488331967431,-0.7342725390965505,pop
-0.2813363539047524,-0.3154002345669511,0.44268362110646353,-0.053202614527201764,-0.448287668738538,-0.5657339551998317,0.8407709814187876,-0.5612183459698863,0.797460352873371,-0.23289043455524305,-0.41209804686956286,-0.5119333916359385,0.7242861584120993,-0.4634812369443648,-0.18046892060563657,-0.37807028399555354,0.47942862956098214,-0.737306146876346,-0.11133330797109361,0.1596935960554673,0.3740977109169658,-0.33326231431484366,0.11211744161510051,-0.05221504694707457,0.5957628438219116,-0.24368697745949053,0.041230575378074286,-0.14953229443338523,0.04588083277724983,-0.6292310766160369,-0.0014663965618425812,-0.6942492540550238,0.2989416587916908,-0.5996247258219731,-0.0837729790306322,-0.3954734484841216,pop
-0.13809156314570947,-0.3559271359724515,0.2715485150241852,-0.07727169868073291,-0.4932723487380404,-0.639238223099384,0.48311277357982796,-0.3615967380263809,0.4432731577022948,0.11408035369309966,-0.34035464255967374,-0.29459262615466997,0.14941646321633695,-0.2484602506068181,-0.40505570682688957,-0.400221811358928,0.07437093209408456,-0.463325850184106,-0.13493330419419028,0.35631410059308766,0.3387883864850759,0.16811266757166643,-0.21302940220373245,0.29040003142264026,0.4475343863993449,0.05132472387151332,-0.31886092298318713,-0.11207806833508016,-0.0667199342337099,-0.5970757957882095,-0.05417956931686549,-0.8225985984810522,0.3818619637409376,-0.528423591104436,-0.1942885562373775,-0.817581612700947,pop
0.19629565087505285,-0.03705946284005468,0.5393955273194775,-0.008638286908260184,-0.6823518055124018,-0.6609111570993218,0.6692965203772299,-0.5842258637883455,0.7055050476881033,-0.08731105479543044,-0.46608793586093034,-0.41101123853385957,0.19454245861845723,-0.45877361237343184,-0.4223590363528238,-0.40979570758252504,0.2817965871772798,-0.580272292529341,-0.17980678969693095,-0.3607835116900753,0.3547233634983071,-0.29066777896329676,0.06017892238375576,0.04120225552923884,0.5808894542129478,-0.4122808972547367,-0.2562525005228255,-0.18608988817909577,0.20593504346533484,-0.7246130590129898,0.09475397328842924,-0.6845264411039169,0.47882883967756296,-0.4927708792627048,0.07116307319981607,-0.5268629033918362,pop
0.5059540109703169,0.007580613052995844,0.6228140175470571,-0.015441744640076527,-0.9594574505563962,-0.7846772695510522,0.542272772404552,-0.5226303790079643,0.6579966658610199,-0.12308274005887287,-0.6371392782425087,-0.17475504378807538,0.09230526858555586,-0.25151921893690365,-0.1909878929336813,-0.3518956174476926,0.1997564918160999,-0.40486506045722415,-0.03582963386245669,-0.11674671446855434,0.3713688981525127,-0.09623740800703584,0.14200967831656236,0.25205513196461715,0.516852918937617,-0.17271012645686046,-0.3543742563532192,-0.45286602360200323,0.29789142216652675,-0.8454727695723208,0.07605336731106027,-0.8095638141649013,0.49274670580034685,-0.6648507409345923,0.0531798093423211,-0.5854765051125999,pop
-0.11414274689437143,-0.13341104705827378,0.36002182605093025,-0.0471878564109427,-0.5382273793448991,-0.5535661008324095,0.6384840261034741,-0.5422546391813017,0.5682847776104512,-0.038152089873814576,-0.41945512489109904,-0.3209048923481269,0.34102524614280194,-0.5030386046121883,-0.16107592313495683,-0.3244878778604273,0.2730371769475839,-0.6502680169056516,-0.15133176866881118,0.017521424678316855,0.49984487077646594,0.4528770667792599,-0.028348149304419444,-0.1312459474623655,0.6548700736437179,-0.36105685593004,-0.24515734262074498,-0.11296993054135274,0.2989862323505814,-0.7037137739612686,0.1676613095013024,-0.7963421779897537,0.6291830596501303,-0.45815531773775453,0.18190644796968727,-0.5530005937493454,pop
0.2620511671521155,-0.014950220011786808,0.7486238863847245,0.27628703724631,-0.5584123505614524,-0.4536342636457862,0.751655599036853,-0.4029109238262275,0.8074999535203675,0.1226805955840744,-0.594252901191703,-0.19535964001294914,0.5049898983882903,-0.2621654322184367,-0.21660510341047057,-0.41110584223979196,0.31720524613668766,-0.4524337788328997,0.02934268576399246,0.1455060868625513,0.48908590124810236,0.08463510437714472,-0.07509642935394453,0.0045577774151026595,0.8222250681143451,0.24090732938488046,-0.10855754347131713,0.23815918230232147,-0.028268344581981186,-0.6642979753504038,-0.04543965516167832,-0.6515486768379468,0.27568726187974185,-0.4903214836016444,-0.003812397535055939,-0.6193114507451355,pop
-0.10091529952616862,-0.04585198981651173,0.4013988433515736,-0.09326276751823126,-0.5999617616769775,-0.5122226720754812,0.6358694003269667,-0.5807427964480656,0.6164004933038343,-0.1350216699957154,-0.5261738504921907,-0.29458198580907113,0.3264936865013586,-0.411936593647217,-0.09189891379091003,-0.2451569437382477,0.3502317489423878,-0.4667490907435027,-0.03708474892282354,0.40574876406652716,0.5884608278763912,-0.0737855004356216,0.1809346445724404,0.06192997144505852,0.715882622783081,-0.33111795450169157,-0.10550618337238066,0.2338825084461349,0.27216332808879684,-0.7217004846781561,0.2039693313422538,-0.6837586073227707,0.5410698015655112,-0.6118799097053257,0.09923896976717564,-0.6013412151263203,pop
-0.3313417477822864,-0.36100299726554264,0.1051553705268704,0.20751624727624107,-0.3504368229212371,-0.5142382107732781,0.5002564379549876,0.005140908615961948,0.29430283649704725,0.6168263797064257,-0.18513818659371317,0.18040740777690956,0.5716350286002407,-0.16459084447387395,-0.22795173667598284,-0.18845621658842093,0.35686631936059693,-0.6140637890776126,0.03963544351473036,-0.22292102048299167,0.3509384308943565,-0.21401010898178074,-0.0838674568165577,-0.2305093108918339,0.4986994045007851,0.18676225106056155,-0.38764767992752186,0.06649045890828287,-0.06169062574545231,-0.7606658658828024,-0.3307894705011047,-0.858601681845748,0.11841183162465044,-0.5710610591193397,-0.3666515930104225,-0.549567456284411,pop
-0.2583335407901616,-0.1814784859769899,0.2584126986168267,0.2133557973462783,-0.3095197972537811,-0.5845214675821466,0.625202294924132,-0.2670477570960441,0.5015772088670745,0.32117261844973544,-0.23826689037031235,-0.2757445766961627,0.5260918892668349,-0.3317777234696746,-0.4822941922235521,-0.24213813230017323,0.15908352080759003,-0.2781594944860222,-0.38996431834472356,-0.064831083224282,-0.031524341153608804,-0.15957592877709348,-0.311478300872342,0.2339313326309842,0.24994974462058261,-0.014813738643269181,-0.2022129504711388,0.12273923133972864,-0.13852202430140603,-0.5948465703953912,-0.30651631758088665,-0.3397102482258524,0.267277231272148,-0.2628228679423825,-0.37741336775064843,-0.2620454896268707,pop
-0.26249927390110117,-0.4917043879094042,0.28670727692699693,-0.053255412213941034,-0.5068006782882337,-0.5941964370594834,0.5951451108805625,-0.34561832481425114,0.500176622603975,0.1682191659184875,-0.3505135111235662,-0.2647879246773429,0.27766474191815144,-0.3861485893926153,-0.21668389540036181,-0.2520262555190216,0.4323194968305733,-0.4836805878808267,-0.10055935448953929,-0.3214195263087982,0.33366575905446655,0.03526033244658988,-0.18334642499846635,0.07580803064608088,0.7078839656121643,0.04443837339668888,-0.233892932307951,-0.28565127030601944,-0.018154174420926594,-0.6255854682701312,-0.23580404262401042,-0.6371276072433677,0.216965468477815,-0.451386730152154,-0.38638306973004866,-0.5138582843693924,pop
-0.27624121420332437,-0.5675534703406679,0.22551606041171168,-0.20068701198739602,-0.5262576255316667,-0.5341296265402464,0.5573780151164969,-0.41685898668853016,0.45967117209238917,0.030977006054406342,-0.3599113057621094,-0.52439932921408,0.3174326146602299,-0.5276716386341577,-0.16036325237667948,-0.19910227103864164,0.2747688342295539,-0.6352836313936412,0.023541108635887376,-0.3864956226923063,0.5445007029033554,-0.439287711486412,0.20972781644564076,-0.5671241184890479,0.818929597604993,-0.4829776471186782,-0.1496968278174057,-0.42572363660563806,0.238158739772766,-0.7289400671099263,-0.046821962751176435,-0.7759103708498564,0.03219774745071169,-0.6300789016058372,-0.3712836537299857,-0.7686644068470169,pop
-0.32427161907607027,-0.4881949105150789,0.20253102875020446,-0.11976735954660844,-0.38125131294648806,-0.6052719230117889,0.5643164533612754,-0.3776975901473262,0.460625553882289,0.07947057039896155,-0.3138128857749588,-0.3191208297049386,0.40008189726610527,-0.3285076026465572,-0.2404637357918019,-0.2730898581394505,0.3581117013784084,-0.6472781078134922,0.0168062020197699,-0.3673910542929897,0.42914007587401437,-0.577758431098935,0.21265055099414143,-0.2262038252717391,0.5072796999609283,-0.5888786762931922,-0.19584194860905144,-0.2572175427452186,-0.030715555039387304,-0.6644954038019357,-0.07075040942752574,-0.6878316463828933,0.4351342936782019,-0.6124604536926677,0.10270754504134597,-0.7118290226802895,pop
-0.11349548159028111,-0.45264861960765546,0.26448437646940604,-0.2802822450680439,-0.5579765487932162,-0.7210427289460681,0.4951580245186116,-0.5131247970114701,0.43684037654699726,-0.08426581379496123,-0.34427962597306194,-0.39639768859303615,0.08587941614081933,-0.6244032957177477,-0.35904514329342196,-0.3277416695152311,0.1519552374495664,-0.6280869515533158,-0.2794413047542642,-0.29913681089798616,0.19379088019402563,-0.41400614179981554,-0.08228349389355569,-0.24929814429661468,0.48286273670652546,-0.27655130009046935,-0.36139677394180103,-0.09669902601590352,0.14588825770136496,-0.757622212931097,0.02476828547262505,-0.8687739004379234,0.5351823749145306,-0.8466771331365897,-0.02536007627493074,-0.6989440717681162,pop
-0.0930817296920512,-0.4371973154579365,0.283320063070158,-0.2750729679959498,-0.531055188505305,-0.6722187024424899,0.5093035070694323,-0.5153533678248566,0.4622244532445885,-0.09372043665712049,-0.35041946811534885,-0.39677597483075333,0.10473757262733102,-0.6230962767648185,-0.37461341060538395,-0.2782770901114602,0.12909869461717244,-0.6284076783268379,-0.2845334185595638,-0.27241939727292563,0.20977080454743038,-0.36767468516667723,-0.07518903567494646,-0.16697490513312108,0.4941374509601588,-0.17015891293737107,-0.34356596762672353,-0.083313357115127,0.1273512521987667,-0.741072775926952,0.02624558775086308,-0.8364239585911861,0.5515749092320277,-0.7674648420174282,-0.03502043658875541,-0.573450878190258,pop
0.6929141045748379,0.3259935881033247,1.0,0.29943048012031026,-0.6170546744611509,-0.6655003760194775,0.8595928191049342,-0.5039433918981272,0.9881012140480043,-0.05953842824715094,-0.7009126943976832,-0.2063551680984428,0.5034103892187907,-0.18835233072140056,-0.15899519501514509,-0.12831129643033234,0.5569323329408762,-0.39833870661713056,-0.2471764248356142,-0.2577503277548405,0.3528195039789835,0.08502824061421421,-0.0031966678438543963,0.6401243707126492,0.7505507096744044,-0.0764031134876304,-0.3128633636676909,-0.2542113014006655,0.022211658978244064,-0.6298064626884777,0.028389531062628856,-0.6188102413728198,0.46129721911652793,-0.5979050544097669,-0.058458321026627874,-0.578359406135965,pop
-0.14960956624926347,-0.7995503670033787,0.1996456906361992,-0.714623101231174,-0.7117239803351256,-0.8331033498443684,0.42531771030872134,-0.7512949213470023,0.3802839595689169,-0.6047487106388649,-0.341150681654779,-0.8629476225111774,0.07730810343213196,-0.8715115802225544,-0.20293683226387682,-0.6868739359024256,0.1407606940657301,-0.844258536776028,0.24459389602628978,-0.7332796593047195,0.4991228046479116,-0.754741344006223,0.1258458011105286,-0.5856459028744813,0.581711103845318,-0.7928137338220642,-0.20019669145221877,-0.7838973898258258,0.11565496803574825,-0.8401616402451704,-0.18610964035242902,-0.9073702451255742,0.5155915859256655,-0.853424922809848,0.11812087607837932,-0.9016296620399004,pop
-0.3824923033516725,-0.6364615081036518,0.1850494864954484,-0.30650675503699576,-0.30065775069947254,-0.5013088305879911,0.6532013707266078,-0.5375890736958656,0.5277173542553653,0.011406811469732547,-0.2506900674981224,-0.3948107982487076,0.42691216567254886,-0.5561631667886299,-0.3959466994810855,-0.2983135106662076,0.16475266222870855,-0.5452258335831062,-0.32389120443778735,0.3305247598948473,0.301911208668651,0.045162689072199,-0.07887746846372629,0.20882215054410458,0.5730524058457828,-0.1791699892011147,-0.4171503029673889,-0.32393972665373916,-0.11417489461263403,-0.5873455310016885,-0.23019993720986226,-0.7877161801514295,0.1637723068434576,-0.41692117068875034,-0.23066168450656813,-0.3956307359460004,pop
0.044254690598886315,-0.38559005963232884,0.40235666740648757,-0.25205391506866637,-0.7153151505701829,-0.6781124003339822,0.5946672788126723,-0.5927676330214242,0.5787829772993476,-0.07263122554100276,-0.4422458460421883,-0.48056831918822307,0.08436433422613202,-0.457565830706922,-0.43247825024847786,-0.11154204870743833,0.22171098712786141,-0.6369674957539734,-0.19244998608512137,-0.31938934318571777,0.441287141797067,-0.27541129930260144,0.0889829268016696,-0.12479243374217397,0.6074053464832458,-0.32133277264133175,-0.2301870322996998,-0.24751417616237892,0.20971171340946615,-0.7063136834424005,0.032773706053584914,-0.745244357530212,0.5824965601168683,-0.5947266734934699,0.10040021374473276,-0.5994814967709128,pop
-0.3315906959761674,-0.14573593263492957,0.25621432321799475,0.09855934130838828,-0.4974011331321897,-0.6022268103384718,0.7058118412000156,-0.37510070750489555,0.6153717441017348,0.17678608677353913,-0.37478707455853133,-0.31373159401356676,0.4974279291681847,-0.3066048016439191,-0.10980014494599871,-0.27995412004748643,0.6986503287148749,-0.5420042795802804,-0.11149900952097218,0.243354910620039,0.40488632240776357,0.03850731434812693,-0.005337260335735701,0.04154480637335212,0.6299573581465239,-0.44969737383359376,-0.12462929997046832,-0.13479248834956015,0.23788922561709797,-0.8324805086529492,0.11887098053956771,-0.8519239876037761,0.5335272837913521,-0.5136412882636383,0.02110145057599544,-0.3804018289178439,pop
0.1441327059838846,-0.6410359982344433,0.3543771441369481,-0.5608776159999709,-0.8918124293039247,-0.8293160305391911,0.4725103236162087,-0.5960575670609433,0.47972558424898226,-0.3478038581681333,-0.40709452934811396,-0.7439676639742597,-0.007567573314815695,-0.6280138811652379,-0.22657754631819355,-0.5530222293655128,0.15624792335568427,-0.8094403525226803,-0.08212098488648548,-0.4632765995187821,0.3203879207134979,-0.5493960998384785,0.013487629364768144,0.010478435083177917,0.6210219109360238,-0.5153204073417592,-0.14506500202857786,-0.19255056770507362,0.3742694971069879,-0.810927283493682,0.0108705051790087,-0.8388329106114836,0.5610840684013897,-0.8122965333399436,-0.05597305620174263,-0.868994577464038,pop
